Transaction_ID,Employee_ID,Salary_Band,Monthly_Salary,Work_Mode,Date,Transaction_Type,Category,Amount,Merchant,Payment_Method,Expense_Type,Subscription,Time_of_Day
TXN002178,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-11-10,Expense,Utilities,2148.0,Municipal Water,Debit Card,Need,No,Afternoon
TXN002179,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-11-10,Expense,Dining Out,2729.0,Local Restaurant,UPI,Want,No,Afternoon
TXN002180,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-11-11,Expense,Coffee & Snacks,220.0,Third Wave Coffee,Cash,Want,No,Afternoon
TXN002181,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-11-13,Expense,Gym,2000.0,Cult.fit,UPI,Want,Yes,Night
TXN002182,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-11-15,Expense,Commute,577.0,Shell Petrol,UPI,Need,No,Morning
TXN002183,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-11-17,Expense,Coffee & Snacks,86.0,Starbucks,UPI,Want,No,Morning
TXN002184,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-11-18,Expense,Commute,618.0,Shell Petrol,UPI,Need,No,Morning
TXN002185,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-11-19,Expense,Groceries,1761.0,Blinkit,UPI,Need,No,Morning
TXN002186,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-11-20,Expense,Coffee & Snacks,128.0,Third Wave Coffee,UPI,Want,No,Morning
TXN002187,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-11-21,Expense,Food Delivery,577.0,Swiggy,Credit Card,Want,No,Evening
TXN002188,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-11-22,Expense,Groceries,336.0,DMart,Debit Card,Need,No,Morning
TXN002189,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-11-26,Expense,Dining Out,1966.0,McDonalds,UPI,Want,No,Evening
TXN002190,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-11-28,Expense,Dining Out,1522.0,Local Restaurant,Credit Card,Want,No,Night
TXN002191,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-11-28,Expense,Dining Out,1753.0,Third Wave Coffee,UPI,Want,No,Afternoon
TXN002192,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-11-28,Expense,Groceries,1112.0,Zepto,Cash,Need,No,Afternoon
TXN002193,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-01,Income,Salary,57000.0,Company Payroll,Net Banking,N/A,No,Morning
TXN002194,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-01,Expense,Commute,679.0,Auto Fare,Debit Card,Need,No,Evening
TXN002195,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-04,Expense,Rent,12100.0,Housing Society,Net Banking,Need,No,Morning
TXN002196,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-04,Investment,SIP Mutual Fund,2900.0,UTI Mutual Fund,Net Banking,N/A,Yes,Morning
TXN002197,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-04,Expense,Commute,689.0,Ola,UPI,Need,No,Evening
TXN002198,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-05,Expense,Medical,1697.0,MedPlus,UPI,Need,No,Afternoon
TXN002199,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-06,Expense,Food Delivery,1217.0,Zomato,Credit Card,Want,No,Evening
TXN002200,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-06,Expense,Commute,725.0,Auto Fare,UPI,Need,No,Morning
TXN002201,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-07,Expense,EMI,9800.0,ICICI Finance,Net Banking,Need,No,Morning
TXN002202,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-08,Expense,Commute,214.0,Namma Metro,Debit Card,Need,No,Morning
TXN002203,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-10,Expense,Utilities,2102.0,Municipal Water,Debit Card,Need,No,Afternoon
TXN002204,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-10,Expense,Gym,3000.0,Local Gym Fitness,UPI,Want,Yes,Night
TXN002205,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-10,Expense,Coffee & Snacks,110.0,Local Tea Stall,Cash,Want,No,Evening
TXN002206,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-11,Expense,Food Delivery,350.0,Swiggy,Credit Card,Want,No,Evening
TXN002207,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-12,Expense,Dining Out,3324.0,Dominos Pizza,UPI,Want,No,Night
TXN002208,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-12,Expense,Commute,369.0,Uber,UPI,Need,No,Morning
TXN002209,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-13,Expense,Food Delivery,456.0,Swiggy,UPI,Want,No,Night
TXN002210,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-14,Expense,Commute,51.0,Namma Metro,UPI,Need,No,Morning
TXN002211,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-16,Expense,Commute,574.0,Uber,Debit Card,Need,No,Morning
TXN002212,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-16,Expense,Dining Out,3157.0,Local Restaurant,UPI,Want,No,Afternoon
TXN002213,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-17,Expense,Commute,482.0,Namma Metro,Debit Card,Need,No,Morning
TXN002214,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-18,Expense,Commute,391.0,Auto Fare,Debit Card,Need,No,Morning
TXN002215,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-18,Expense,Shopping,4509.0,Zara,UPI,Want,No,Evening
TXN002216,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-19,Expense,Dining Out,704.0,Starbucks,Debit Card,Want,No,Afternoon
TXN002217,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-22,Expense,OTT Subscription,299.0,Youtube Premium,UPI,Want,Yes,Night
TXN002218,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-22,Expense,Shopping,4999.0,Flipkart,UPI,Want,No,Evening
TXN002219,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-26,Expense,Shopping,815.0,H&M,Net Banking,Want,No,Afternoon
TXN002220,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-27,Expense,Shopping,3862.0,H&M,Net Banking,Want,No,Night
TXN002221,EMP1007,Band B (₹50k-80k),57000,Hybrid,2024-12-27,Expense,Groceries,1523.0,Local Kirana Store,Debit Card,Need,No,Morning
TXN002222,EMP1008,Band A (₹35k-50k),49000,Office,2024-01-01,Income,Salary,49000.0,Company Payroll,Net Banking,N/A,No,Morning
TXN002223,EMP1008,Band A (₹35k-50k),49000,Office,2024-01-03,Expense,Groceries,846.0,Zepto,UPI,Need,No,Evening
TXN002224,EMP1008,Band A (₹35k-50k),49000,Office,2024-01-04,Expense,Groceries,315.0,Zepto,Cash,Need,No,Afternoon
TXN002225,EMP1008,Band A (₹35k-50k),49000,Office,2024-01-05,Expense,Rent,14500.0,Property Management,Net Banking,Need,No,Morning
TXN002226,EMP1008,Band A (₹35k-50k),49000,Office,2024-01-05,Expense,EMI,9000.0,Bajaj Finserv,Net Banking,Need,No,Morning
TXN002227,EMP1008,Band A (₹35k-50k),49000,Office,2024-01-06,Expense,Dining Out,1387.0,McDonalds,Credit Card,Want,No,Evening
TXN002228,EMP1008,Band A (₹35k-50k),49000,Office,2024-01-07,Expense,Utilities,1589.0,Airtel Broadband,UPI,Need,No,Afternoon
TXN002229,EMP1008,Band A (₹35k-50k),49000,Office,2024-01-07,Expense,Dining Out,3146.0,Third Wave Coffee,Debit Card,Want,No,Night
TXN002230,EMP1008,Band A (₹35k-50k),49000,Office,2024-01-08,Expense,Food Delivery,671.0,Swiggy,Credit Card,Want,No,Night
TXN002231,EMP1008,Band A (₹35k-50k),49000,Office,2024-01-09,Expense,Gym,1500.0,Gold Gym,Credit Card,Want,Yes,Night
TXN002232,EMP1008,Band A (₹35k-50k),49000,Office,2024-01-10,Investment,SIP Mutual Fund,5700.0,Zerodha Coin,Net Banking,N/A,Yes,Morning
TXN002233,EMP1008,Band A (₹35k-50k),49000,Office,2024-01-10,Expense,OTT Subscription,499.0,Netflix,Credit Card,Want,Yes,Night
TXN002234,EMP1008,Band A (₹35k-50k),49000,Office,2024-01-10,Expense,Commute,634.0,HP Petrol Pump,Cash,Need,No,Morning
TXN002235,EMP1008,Band A (₹35k-50k),49000,Office,2024-01-10,Expense,Food Delivery,815.0,Swiggy,Credit Card,Want,No,Night
TXN002236,EMP1008,Band A (₹35k-50k),49000,Office,2024-01-11,Expense,Commute,119.0,Shell Petrol,Debit Card,Need,No,Evening
TXN002237,EMP1008,Band A (₹35k-50k),49000,Office,2024-01-13,Expense,Coffee & Snacks,138.0,Local Tea Stall,UPI,Want,No,Afternoon
TXN002238,EMP1008,Band A (₹35k-50k),49000,Office,2024-01-13,Expense,Commute,639.0,Uber,Cash,Need,No,Evening
TXN002239,EMP1008,Band A (₹35k-50k),49000,Office,2024-01-14,Expense,Commute,275.0,Namma Metro,Debit Card,Need,No,Morning
TXN002240,EMP1008,Band A (₹35k-50k),49000,Office,2024-01-16,Expense,Groceries,966.0,DMart,UPI,Need,No,Afternoon
TXN002241,EMP1008,Band A (₹35k-50k),49000,Office,2024-01-18,Expense,Dining Out,1665.0,Barbeque Nation,Credit Card,Want,No,Afternoon
TXN002242,EMP1008,Band A (₹35k-50k),49000,Office,2024-01-18,Expense,Groceries,1616.0,Blinkit,UPI,Need,No,Afternoon
TXN002243,EMP1008,Band A (₹35k-50k),49000,Office,2024-01-19,Expense,Commute,430.0,HP Petrol Pump,UPI,Need,No,Evening
TXN002244,EMP1008,Band A (₹35k-50k),49000,Office,2024-01-20,Expense,Coffee & Snacks,114.0,Third Wave Coffee,Cash,Want,No,Afternoon
TXN002245,EMP1008,Band A (₹35k-50k),49000,Office,2024-01-21,Expense,Dining Out,2532.0,Starbucks,Debit Card,Want,No,Night
TXN002246,EMP1008,Band A (₹35k-50k),49000,Office,2024-01-23,Expense,Commute,648.0,Shell Petrol,Cash,Need,No,Morning
TXN002247,EMP1008,Band A (₹35k-50k),49000,Office,2024-01-23,Expense,Commute,333.0,HP Petrol Pump,Debit Card,Need,No,Evening
TXN002248,EMP1008,Band A (₹35k-50k),49000,Office,2024-01-25,Expense,Commute,149.0,Shell Petrol,Debit Card,Need,No,Morning
TXN002249,EMP1008,Band A (₹35k-50k),49000,Office,2024-01-26,Expense,Shopping,4359.0,H&M,Net Banking,Want,No,Night
TXN002250,EMP1008,Band A (₹35k-50k),49000,Office,2024-02-01,Income,Salary,49000.0,Company Payroll,Net Banking,N/A,No,Morning
TXN002251,EMP1008,Band A (₹35k-50k),49000,Office,2024-02-01,Expense,Rent,10400.0,Landlord Corp,Net Banking,Need,No,Morning
TXN002252,EMP1008,Band A (₹35k-50k),49000,Office,2024-02-01,Investment,SIP Mutual Fund,7000.0,Groww SIP,Net Banking,N/A,Yes,Morning
TXN002253,EMP1008,Band A (₹35k-50k),49000,Office,2024-02-01,Expense,Dining Out,2027.0,Barbeque Nation,Credit Card,Want,No,Evening
TXN002254,EMP1008,Band A (₹35k-50k),49000,Office,2024-02-05,Expense,EMI,5400.0,SBI Credit Card EMI,Net Banking,Need,No,Morning
TXN002255,EMP1008,Band A (₹35k-50k),49000,Office,2024-02-07,Expense,Utilities,4145.0,Municipal Water,Net Banking,Need,No,Afternoon
TXN002256,EMP1008,Band A (₹35k-50k),49000,Office,2024-02-07,Expense,Coffee & Snacks,257.0,Third Wave Coffee,UPI,Want,No,Afternoon
TXN002257,EMP1008,Band A (₹35k-50k),49000,Office,2024-02-07,Expense,Shopping,5098.0,Amazon,UPI,Want,No,Evening
TXN002258,EMP1008,Band A (₹35k-50k),49000,Office,2024-02-07,Expense,Commute,360.0,Auto Fare,UPI,Need,No,Morning
TXN002259,EMP1008,Band A (₹35k-50k),49000,Office,2024-02-13,Expense,Commute,497.0,Namma Metro,Debit Card,Need,No,Evening
TXN002260,EMP1008,Band A (₹35k-50k),49000,Office,2024-02-13,Expense,Commute,149.0,Namma Metro,Debit Card,Need,No,Evening
TXN002261,EMP1008,Band A (₹35k-50k),49000,Office,2024-02-14,Expense,Coffee & Snacks,50.0,Local Tea Stall,Cash,Want,No,Morning
TXN002262,EMP1008,Band A (₹35k-50k),49000,Office,2024-02-15,Expense,Coffee & Snacks,220.0,Starbucks,UPI,Want,No,Afternoon
TXN002263,EMP1008,Band A (₹35k-50k),49000,Office,2024-02-16,Expense,Gym,1500.0,Local Gym Fitness,Credit Card,Want,Yes,Night
TXN002264,EMP1008,Band A (₹35k-50k),49000,Office,2024-02-16,Expense,Coffee & Snacks,156.0,Third Wave Coffee,UPI,Want,No,Afternoon
TXN002265,EMP1008,Band A (₹35k-50k),49000,Office,2024-02-21,Expense,Groceries,727.0,Zepto,Cash,Need,No,Afternoon
TXN002266,EMP1008,Band A (₹35k-50k),49000,Office,2024-02-21,Expense,Commute,384.0,Ola,Debit Card,Need,No,Evening
TXN002267,EMP1008,Band A (₹35k-50k),49000,Office,2024-02-22,Expense,Coffee & Snacks,226.0,Chai Point,UPI,Want,No,Afternoon
TXN002268,EMP1008,Band A (₹35k-50k),49000,Office,2024-02-23,Expense,Shopping,1271.0,Decathlon,Credit Card,Want,No,Night
TXN002269,EMP1008,Band A (₹35k-50k),49000,Office,2024-02-24,Expense,Medical,1381.0,Local Hospital,Credit Card,Need,No,Afternoon
TXN002270,EMP1008,Band A (₹35k-50k),49000,Office,2024-02-26,Expense,Commute,322.0,HP Petrol Pump,Debit Card,Need,No,Morning
TXN002271,EMP1008,Band A (₹35k-50k),49000,Office,2024-03-01,Income,Salary,49000.0,Company Payroll,Net Banking,N/A,No,Morning
TXN002272,EMP1008,Band A (₹35k-50k),49000,Office,2024-03-01,Expense,Rent,14400.0,Landlord Corp,Net Banking,Need,No,Morning
TXN002273,EMP1008,Band A (₹35k-50k),49000,Office,2024-03-02,Expense,Commute,297.0,Namma Metro,UPI,Need,No,Morning
TXN002274,EMP1008,Band A (₹35k-50k),49000,Office,2024-03-02,Expense,Coffee & Snacks,297.0,Bakery,UPI,Want,No,Afternoon
TXN002275,EMP1008,Band A (₹35k-50k),49000,Office,2024-03-03,Expense,EMI,7700.0,HDFC Bank Loan,Net Banking,Need,No,Morning
TXN002276,EMP1008,Band A (₹35k-50k),49000,Office,2024-03-05,Expense,Commute,230.0,Shell Petrol,UPI,Need,No,Morning
TXN002277,EMP1008,Band A (₹35k-50k),49000,Office,2024-03-07,Expense,Utilities,1819.0,State Electricity Board,Net Banking,Need,No,Afternoon
TXN002278,EMP1008,Band A (₹35k-50k),49000,Office,2024-03-07,Expense,OTT Subscription,649.0,Spotify,Credit Card,Want,Yes,Night
TXN002279,EMP1008,Band A (₹35k-50k),49000,Office,2024-03-07,Expense,Gym,1500.0,Gold Gym,Credit Card,Want,Yes,Night
TXN002280,EMP1008,Band A (₹35k-50k),49000,Office,2024-03-07,Expense,Groceries,2044.0,Zepto,Cash,Need,No,Afternoon
TXN002281,EMP1008,Band A (₹35k-50k),49000,Office,2024-03-08,Expense,Coffee & Snacks,203.0,Tapri,Cash,Want,No,Morning
TXN002282,EMP1008,Band A (₹35k-50k),49000,Office,2024-03-09,Expense,Coffee & Snacks,207.0,Bakery,UPI,Want,No,Evening
TXN002283,EMP1008,Band A (₹35k-50k),49000,Office,2024-03-10,Expense,Coffee & Snacks,248.0,Bakery,UPI,Want,No,Evening
TXN002284,EMP1008,Band A (₹35k-50k),49000,Office,2024-03-12,Expense,Commute,108.0,HP Petrol Pump,Debit Card,Need,No,Evening
TXN002285,EMP1008,Band A (₹35k-50k),49000,Office,2024-03-13,Expense,Dining Out,2143.0,Dominos Pizza,UPI,Want,No,Evening
TXN002286,EMP1008,Band A (₹35k-50k),49000,Office,2024-03-14,Expense,Medical,2640.0,Local Hospital,Credit Card,Need,No,Evening
TXN002287,EMP1008,Band A (₹35k-50k),49000,Office,2024-03-14,Expense,Food Delivery,265.0,Zomato,UPI,Want,No,Afternoon
TXN002288,EMP1008,Band A (₹35k-50k),49000,Office,2024-03-14,Expense,Coffee & Snacks,120.0,Third Wave Coffee,UPI,Want,No,Evening
TXN002289,EMP1008,Band A (₹35k-50k),49000,Office,2024-03-15,Expense,Commute,677.0,Uber,Cash,Need,No,Morning
TXN002290,EMP1008,Band A (₹35k-50k),49000,Office,2024-03-17,Expense,Dining Out,3987.0,Dominos Pizza,UPI,Want,No,Night
TXN002291,EMP1008,Band A (₹35k-50k),49000,Office,2024-03-19,Expense,Commute,628.0,HP Petrol Pump,UPI,Need,No,Evening
TXN002292,EMP1008,Band A (₹35k-50k),49000,Office,2024-03-20,Expense,Coffee & Snacks,161.0,Bakery,Cash,Want,No,Morning
TXN002293,EMP1008,Band A (₹35k-50k),49000,Office,2024-03-21,Expense,Dining Out,1237.0,Local Restaurant,Credit Card,Want,No,Night
TXN002294,EMP1008,Band A (₹35k-50k),49000,Office,2024-03-22,Expense,Coffee & Snacks,130.0,Chai Point,UPI,Want,No,Evening
TXN002295,EMP1008,Band A (₹35k-50k),49000,Office,2024-03-23,Expense,Groceries,522.0,DMart,UPI,Need,No,Morning
TXN002296,EMP1008,Band A (₹35k-50k),49000,Office,2024-03-23,Expense,Groceries,757.0,Local Kirana Store,Debit Card,Need,No,Evening
TXN002297,EMP1008,Band A (₹35k-50k),49000,Office,2024-03-24,Expense,Food Delivery,363.0,Swiggy,UPI,Want,No,Night
TXN002298,EMP1008,Band A (₹35k-50k),49000,Office,2024-03-28,Expense,Commute,621.0,HP Petrol Pump,Debit Card,Need,No,Evening
TXN002299,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-01,Income,Salary,49000.0,Company Payroll,Net Banking,N/A,No,Morning
TXN002300,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-01,Expense,Rent,14400.0,Property Management,Net Banking,Need,No,Morning
TXN002301,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-02,Expense,Shopping,7245.0,Decathlon,UPI,Want,No,Night
TXN002302,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-04,Expense,Groceries,1287.0,Blinkit,UPI,Need,No,Afternoon
TXN002303,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-04,Expense,Coffee & Snacks,108.0,Local Tea Stall,Cash,Want,No,Evening
TXN002304,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-06,Expense,Commute,300.0,Namma Metro,Debit Card,Need,No,Morning
TXN002305,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-06,Expense,Dining Out,5019.0,Starbucks,UPI,Want,No,Afternoon
TXN002306,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-07,Investment,SIP Mutual Fund,6700.0,Groww SIP,Net Banking,N/A,Yes,Morning
TXN002307,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-07,Expense,Dining Out,1888.0,Local Restaurant,UPI,Want,No,Night
TXN002308,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-07,Expense,Coffee & Snacks,252.0,Tapri,UPI,Want,No,Afternoon
TXN002309,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-08,Expense,Dining Out,1566.0,Starbucks,Credit Card,Want,No,Evening
TXN002310,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-10,Expense,Utilities,3037.0,Airtel Broadband,Net Banking,Need,No,Afternoon
TXN002311,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-10,Expense,Commute,104.0,Ola,UPI,Need,No,Morning
TXN002312,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-11,Expense,Commute,181.0,HP Petrol Pump,UPI,Need,No,Evening
TXN002313,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-12,Expense,Dining Out,767.0,Dominos Pizza,UPI,Want,No,Night
TXN002314,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-13,Expense,OTT Subscription,499.0,Spotify,UPI,Want,Yes,Night
TXN002315,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-13,Expense,Shopping,5029.0,Amazon,Net Banking,Want,No,Night
TXN002316,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-14,Expense,Coffee & Snacks,223.0,Bakery,UPI,Want,No,Afternoon
TXN002317,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-16,Expense,Gym,1500.0,Cult.fit,Credit Card,Want,Yes,Night
TXN002318,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-16,Expense,Dining Out,2490.0,Socials Cafe,Credit Card,Want,No,Night
TXN002319,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-17,Expense,Food Delivery,202.0,Zomato,UPI,Want,No,Afternoon
TXN002320,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-19,Expense,Medical,2682.0,MedPlus,UPI,Need,No,Morning
TXN002321,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-20,Expense,Commute,687.0,Shell Petrol,Debit Card,Need,No,Morning
TXN002322,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-21,Expense,Groceries,362.0,Reliance Fresh,Debit Card,Need,No,Morning
TXN002323,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-21,Expense,Shopping,2533.0,Myntra,Net Banking,Want,No,Evening
TXN002324,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-23,Expense,Coffee & Snacks,88.0,Chai Point,Cash,Want,No,Afternoon
TXN002325,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-23,Expense,Groceries,1226.0,Local Kirana Store,Debit Card,Need,No,Evening
TXN002326,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-24,Expense,Dining Out,2255.0,Local Restaurant,UPI,Want,No,Afternoon
TXN002327,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-26,Expense,Commute,720.0,Shell Petrol,UPI,Need,No,Evening
TXN002328,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-26,Expense,Groceries,1157.0,Local Kirana Store,Debit Card,Need,No,Afternoon
TXN002329,EMP1008,Band A (₹35k-50k),49000,Office,2024-04-26,Expense,Medical,1579.0,Practo Doctor Consult,UPI,Need,No,Afternoon
TXN002330,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-01,Income,Salary,49000.0,Company Payroll,Net Banking,N/A,No,Morning
TXN002331,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-01,Expense,Food Delivery,1243.0,Swiggy,Credit Card,Want,No,Night
TXN002332,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-01,Expense,Groceries,2137.0,Zepto,UPI,Need,No,Evening
TXN002333,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-01,Expense,Commute,233.0,Ola,Debit Card,Need,No,Morning
TXN002334,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-02,Expense,Medical,1431.0,Practo Doctor Consult,Credit Card,Need,No,Afternoon
TXN002335,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-03,Expense,Rent,11400.0,Landlord Corp,Net Banking,Need,No,Morning
TXN002336,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-03,Expense,Shopping,4641.0,Decathlon,Net Banking,Want,No,Afternoon
TXN002337,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-03,Expense,Shopping,3920.0,Amazon,Credit Card,Want,No,Evening
TXN002338,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-04,Expense,Food Delivery,908.0,Zomato,UPI,Want,No,Afternoon
TXN002339,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-06,Investment,SIP Mutual Fund,3700.0,Zerodha Coin,Net Banking,N/A,Yes,Morning
TXN002340,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-06,Expense,Gym,2000.0,Local Gym Fitness,UPI,Want,Yes,Night
TXN002341,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-09,Expense,Utilities,3054.0,Municipal Water,UPI,Need,No,Afternoon
TXN002342,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-09,Expense,Commute,358.0,Namma Metro,UPI,Need,No,Evening
TXN002343,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-11,Expense,Food Delivery,585.0,Zomato,Credit Card,Want,No,Afternoon
TXN002344,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-11,Expense,Medical,775.0,Diagnostics Lab,Debit Card,Need,No,Morning
TXN002345,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-11,Expense,Food Delivery,421.0,Swiggy,Credit Card,Want,No,Night
TXN002346,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-12,Expense,Coffee & Snacks,99.0,Third Wave Coffee,Cash,Want,No,Evening
TXN002347,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-12,Expense,Coffee & Snacks,318.0,Third Wave Coffee,UPI,Want,No,Afternoon
TXN002348,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-14,Expense,OTT Subscription,649.0,Youtube Premium,Credit Card,Want,Yes,Night
TXN002349,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-14,Expense,Commute,334.0,Ola,Cash,Need,No,Evening
TXN002350,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-18,Expense,Medical,1648.0,Apollo Pharmacy,Debit Card,Need,No,Evening
TXN002351,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-19,Expense,Shopping,5847.0,Myntra,UPI,Want,No,Evening
TXN002352,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-19,Expense,Shopping,2398.0,Decathlon,Credit Card,Want,No,Evening
TXN002353,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-20,Expense,Commute,421.0,Ola,UPI,Need,No,Morning
TXN002354,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-21,Expense,Commute,733.0,Uber,Debit Card,Need,No,Morning
TXN002355,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-22,Expense,Shopping,5668.0,Decathlon,Credit Card,Want,No,Afternoon
TXN002356,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-23,Expense,Groceries,2082.0,Blinkit,UPI,Need,No,Evening
TXN002357,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-26,Expense,Commute,339.0,Uber,Debit Card,Need,No,Morning
TXN002358,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-26,Expense,Coffee & Snacks,221.0,Starbucks,Cash,Want,No,Morning
TXN002359,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-27,Expense,Dining Out,3193.0,Dominos Pizza,Debit Card,Want,No,Night
TXN002360,EMP1008,Band A (₹35k-50k),49000,Office,2024-05-28,Expense,Commute,446.0,Shell Petrol,UPI,Need,No,Evening
TXN002361,EMP1008,Band A (₹35k-50k),49000,Office,2024-06-01,Income,Salary,49000.0,Company Payroll,Net Banking,N/A,No,Morning
